s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute
0.8,0.25,baseline,blocked,,0,1,637.9425157329998,696.0343842524193,-58.09186851941945,637.9425157329998,696.0343842524193,-58.09186851941945,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.68,31.19,0.0,540.0,0.0,483.79,0.0,483.79,987.68,514.98,472.69999999999993,0.0,540.0,-540.0,987.68,1054.98,-67.30000000000007,42942.5,82390.44,-39447.94,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999
0.8,0.25,baseline,blocked,,1,2,637.8748427678589,696.0343842524193,-58.15954148456035,637.8748427678589,696.0343842524193,-58.15954148456035,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.12,31.19,0.0,540.0,0.0,483.79,0.0,483.79,986.12,514.98,471.14,0.0,540.0,-540.0,986.12,1054.98,-68.86000000000001,42874.83,82390.44,-39515.61,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004
0.8,0.25,baseline,blocked,,2,3,637.5235197344142,700.9578379384963,-63.43431820408205,637.5235197344142,700.9578379384963,-63.43431820408205,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.856,0.16649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,597.03,0.0,597.03,978.04,628.22,349.81999999999994,0.0,540.0,-540.0,978.04,1168.22,-190.18000000000006,42523.5,87313.89,-44790.39,1.0225,1.5918,-0.5693000000000001,1.0225,0.856,0.16649999999999998
0.8,0.25,baseline,blocked,,3,4,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,0.25,baseline,blocked,,4,5,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,0.25,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,baseline,blocked,,6,7,637.5235197344142,700.2579319107666,-62.73441217635241,637.5235197344142,700.2579319107666,-62.73441217635241,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.868,0.15449999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,580.93,0.0,580.93,978.04,612.12,365.91999999999996,0.0,540.0,-540.0,978.04,1152.12,-174.07999999999993,42523.5,86613.99,-44090.490000000005,1.0225,1.6337,-0.6112,1.0225,0.868,0.15449999999999997
0.8,0.25,baseline,blocked,,7,8,637.6744059951392,700.9332536388134,-63.258847643674244,637.6744059951392,700.9332536388134,-63.258847643674244,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0188,0.8564,0.16239999999999988,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,981.51,31.19,0.0,540.0,0.0,596.46,0.0,596.46,981.51,627.65,353.86,0.0,540.0,-540.0,981.51,1167.65,-186.1400000000001,42674.39,87289.31,-44614.92,1.0188,1.5932,-0.5744,1.0188,0.8564,0.16239999999999988
0.8,0.25,baseline,blocked,,8,9,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,0.25,baseline,blocked,,9,10,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,0.5,baseline,blocked,,0,1,637.9425157329998,696.0343842524193,-58.09186851941945,637.9425157329998,696.0343842524193,-58.09186851941945,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.68,31.19,0.0,540.0,0.0,483.79,0.0,483.79,987.68,514.98,472.69999999999993,0.0,540.0,-540.0,987.68,1054.98,-67.30000000000007,42942.5,82390.44,-39447.94,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999
0.8,0.5,baseline,blocked,,1,2,637.8748427678589,696.0343842524193,-58.15954148456035,637.8748427678589,696.0343842524193,-58.15954148456035,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.12,31.19,0.0,540.0,0.0,483.79,0.0,483.79,986.12,514.98,471.14,0.0,540.0,-540.0,986.12,1054.98,-68.86000000000001,42874.83,82390.44,-39515.61,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004
0.8,0.5,baseline,blocked,,2,3,637.5235197344142,700.9578379384963,-63.43431820408205,637.5235197344142,700.9578379384963,-63.43431820408205,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.856,0.16649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,597.03,0.0,597.03,978.04,628.22,349.81999999999994,0.0,540.0,-540.0,978.04,1168.22,-190.18000000000006,42523.5,87313.89,-44790.39,1.0225,1.5918,-0.5693000000000001,1.0225,0.856,0.16649999999999998
0.8,0.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,baseline,blocked,,4,5,637.9840774220203,696.0343842524193,-58.050306830398995,637.9840774220203,696.0343842524193,-58.050306830398995,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.9479,0.0636000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.63,31.19,0.0,540.0,0.0,483.79,0.0,483.79,988.63,514.98,473.65,0.0,540.0,-540.0,988.63,1054.98,-66.35000000000002,42984.06,82390.44,-39406.380000000005,1.0115,1.9418,-0.9302999999999999,1.0115,0.9479,0.0636000000000001
0.8,0.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,baseline,blocked,,6,7,637.5235197344142,700.2579319107666,-62.73441217635241,637.5235197344142,700.2579319107666,-62.73441217635241,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.868,0.15449999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,580.93,0.0,580.93,978.04,612.12,365.91999999999996,0.0,540.0,-540.0,978.04,1152.12,-174.07999999999993,42523.5,86613.99,-44090.490000000005,1.0225,1.6337,-0.6112,1.0225,0.868,0.15449999999999997
0.8,0.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,baseline,blocked,,8,9,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,0.5,baseline,blocked,,9,10,637.5235197344142,696.0343842524193,-58.510864518005064,637.5235197344142,696.0343842524193,-58.510864518005064,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.9479,0.0746,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,483.79,0.0,483.79,978.04,514.98,463.05999999999995,0.0,540.0,-540.0,978.04,1054.98,-76.94000000000005,42523.5,82390.44,-39866.94,1.0225,1.9418,-0.9193,1.0225,0.9479,0.0746
0.8,1.0,baseline,blocked,,0,1,638.3909055908392,696.0343842524193,-57.64347866158005,638.3909055908392,696.0343842524193,-57.64347866158005,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,0.9479,0.05410000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,997.99,31.19,0.0,540.0,0.0,483.79,0.0,483.79,997.99,514.98,483.01,0.0,540.0,-540.0,997.99,1054.98,-56.99000000000001,43390.89,82390.44,-38999.55,1.002,1.9418,-0.9398,1.002,0.9479,0.05410000000000004
0.8,1.0,baseline,blocked,,1,2,638.5255780139402,inf,-inf,638.5255780139402,1441440.0,-1440801.4744219861,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.09,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1001.09,31.19,969.9,0.0,540.0,-540.0,1001.09,571.19,429.9,43525.56,61356.07,-17830.510000000002,0.9989,0.0,0.9989,0.9989,0.0,0.9989
0.8,1.0,baseline,blocked,,2,3,637.5235197344142,700.9578379384963,-63.43431820408205,637.5235197344142,700.9578379384963,-63.43431820408205,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0225,0.856,0.16649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.04,31.19,0.0,540.0,0.0,597.03,0.0,597.03,978.04,628.22,349.81999999999994,0.0,540.0,-540.0,978.04,1168.22,-190.18000000000006,42523.5,87313.89,-44790.39,1.0225,1.5918,-0.5693000000000001,1.0225,0.856,0.16649999999999998
0.8,1.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,baseline,blocked,,4,5,637.9840774220203,696.1738390853578,-58.18976166333755,637.9840774220203,696.1738390853578,-58.18976166333755,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.945,0.06650000000000011,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.63,31.19,0.0,540.0,0.0,487.0,0.0,487.0,988.63,518.19,470.43999999999994,0.0,540.0,-540.0,988.63,1058.19,-69.56000000000006,42984.06,82529.9,-39545.84,1.0115,1.9298,-0.9182999999999999,1.0115,0.945,0.06650000000000011
0.8,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,baseline,blocked,,6,7,637.9425157329998,700.2579319107666,-62.31541617776679,637.9425157329998,700.2579319107666,-62.31541617776679,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.868,0.14449999999999996,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.68,31.19,0.0,540.0,0.0,580.93,0.0,580.93,987.68,612.12,375.55999999999995,0.0,540.0,-540.0,987.68,1152.12,-164.43999999999994,42942.5,86613.99,-43671.490000000005,1.0125,1.6337,-0.6212,1.0125,0.868,0.14449999999999996
0.8,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,baseline,blocked,,8,9,639.0100522296549,696.0343842524193,-57.02433202276438,639.0100522296549,696.0343842524193,-57.02433202276438,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,0.9479,0.040000000000000036,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1012.23,31.19,0.0,540.0,0.0,483.79,0.0,483.79,1012.23,514.98,497.25,0.0,540.0,-540.0,1012.23,1054.98,-42.75,44010.03,82390.44,-38380.41,0.9879,1.9418,-0.9539,0.9879,0.9479,0.040000000000000036
0.8,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,0,1,638.4228750724764,701.0343842524193,-62.611509179942914,638.4228750724764,701.0343842524193,-62.611509179942914,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0013,0.8616,0.13970000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.73,196.84,0.0,480.0,0.0,483.79,0.0,483.79,998.73,680.63,318.1,0.0,480.0,-480.0,998.73,1160.63,-161.9000000000001,43422.86,89592.47,-46169.61,1.0013,1.4692,-0.4679,1.0013,0.8616,0.13970000000000005
0.8,1.5,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.07,-61356.07,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,2,3,639.1775733025225,705.9578379384963,-66.78026463597371,639.1775733025225,705.9578379384963,-66.78026463597371,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9842,0.8131,0.17109999999999992,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.08,152.9,0.0,480.0,0.0,597.03,0.0,597.03,1016.08,749.93,266.1500000000001,0.0,480.0,-480.0,1016.08,1229.93,-213.85000000000002,44177.55,92605.7,-48428.149999999994,0.9842,1.3335,-0.34929999999999994,0.9842,0.8131,0.17109999999999992
0.8,1.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.5,baseline,blocked,,4,5,638.3354004554652,inf,-inf,638.3354004554652,1441440.0,-1440801.6645995446,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0033,0.0,1.0033,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,996.71,31.19,0.0,540.0,0.0,0.0,0.0,0.0,996.71,31.19,965.52,0.0,540.0,-540.0,996.71,571.19,425.52,43335.38,61356.07,-18020.690000000002,1.0033,0.0,1.0033,1.0033,0.0,1.0033
