s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute
1.0,2.0,baseline,blocked,,0,1,639.208441732846,inf,-inf,639.208441732846,1441440.0,-1440800.791558267,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9835,0.0,0.9835,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.79,264.39,0.0,480.0,0.0,0.0,0.0,0.0,1016.79,264.39,752.4,0.0,480.0,-480.0,1016.79,744.39,272.4,44208.39,71495.16,-27286.770000000004,0.9835,0.0,0.9835,0.9835,0.0,0.9835
1.0,2.0,baseline,blocked,,1,2,638.9566684417283,inf,-inf,638.9566684417283,1441440.0,-1440801.0433315584,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9891,0.0,0.9891,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1011.0,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1011.0,178.65,832.35,0.0,480.0,-480.0,1011.0,658.65,352.35,43956.63,67767.25,-23810.620000000003,0.9891,0.0,0.9891,0.9891,0.0,0.9891
1.0,2.0,baseline,blocked,,2,3,638.599281030182,inf,-inf,638.599281030182,1441440.0,-1440801.4007189698,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9972,0.0,0.9972,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1002.78,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1002.78,178.65,824.13,0.0,480.0,-480.0,1002.78,658.65,344.13,43599.23,67767.25,-24168.019999999997,0.9972,0.0,0.9972,0.9972,0.0,0.9972
1.0,2.0,baseline,blocked,,3,4,639.9810535397935,707.37628379354,-67.39523025374649,639.9810535397935,707.37628379354,-67.39523025374649,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9666,0.7762,0.1904,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1034.56,178.65,0.0,480.0,0.0,629.65,0.0,629.65,1034.56,808.3,226.26,0.0,480.0,-480.0,1034.56,1288.3,-253.74,44981.0,95143.49,-50162.490000000005,0.9666,1.2372,-0.27060000000000006,0.9666,0.7762,0.1904
1.0,2.0,baseline,blocked,,4,5,640.874919106565,inf,-inf,640.874919106565,1441440.0,-1440799.1250808935,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9478,0.0,0.9478,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1055.12,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1055.12,178.65,876.4699999999999,0.0,480.0,-480.0,1055.12,658.65,396.4699999999999,45874.88,67767.25,-21892.370000000003,0.9478,0.0,0.9478,0.9478,0.0,0.9478
1.5,0.0,baseline,blocked,,0,1,634.3595031909741,701.0360210968562,-66.67651790588206,634.3595031909741,701.0360210968562,-66.67651790588206,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1047,0.8753,0.22940000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,905.26,178.65,0.0,480.0,0.0,483.82,0.0,483.82,905.26,662.48,242.77999999999997,0.0,480.0,-480.0,905.26,1142.48,-237.22000000000003,39359.27,88803.34,-49444.07,1.1047,1.5095,-0.40480000000000005,1.1047,0.8753,0.22940000000000005
1.5,0.0,baseline,blocked,,1,2,634.3595031909741,701.0360210968562,-66.67651790588206,634.3595031909741,701.0360210968562,-66.67651790588206,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1047,0.8753,0.22940000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,905.26,178.65,0.0,480.0,0.0,483.82,0.0,483.82,905.26,662.48,242.77999999999997,0.0,480.0,-480.0,905.26,1142.48,-237.22000000000003,39359.27,88803.34,-49444.07,1.1047,1.5095,-0.40480000000000005,1.1047,0.8753,0.22940000000000005
1.5,0.0,baseline,blocked,,2,3,634.3595031909741,701.0360210968562,-66.67651790588206,634.3595031909741,701.0360210968562,-66.67651790588206,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1047,0.8753,0.22940000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,905.26,178.65,0.0,480.0,0.0,483.82,0.0,483.82,905.26,662.48,242.77999999999997,0.0,480.0,-480.0,905.26,1142.48,-237.22000000000003,39359.27,88803.34,-49444.07,1.1047,1.5095,-0.40480000000000005,1.1047,0.8753,0.22940000000000005
1.5,0.0,baseline,blocked,,3,4,634.3595031909741,701.0360210968562,-66.67651790588206,634.3595031909741,701.0360210968562,-66.67651790588206,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1047,0.8753,0.22940000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,905.26,178.65,0.0,480.0,0.0,483.82,0.0,483.82,905.26,662.48,242.77999999999997,0.0,480.0,-480.0,905.26,1142.48,-237.22000000000003,39359.27,88803.34,-49444.07,1.1047,1.5095,-0.40480000000000005,1.1047,0.8753,0.22940000000000005
1.5,0.0,baseline,blocked,,4,5,634.3595031909741,701.0360210968562,-66.67651790588206,634.3595031909741,701.0360210968562,-66.67651790588206,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1047,0.8753,0.22940000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,905.26,178.65,0.0,480.0,0.0,483.82,0.0,483.82,905.26,662.48,242.77999999999997,0.0,480.0,-480.0,905.26,1142.48,-237.22000000000003,39359.27,88803.34,-49444.07,1.1047,1.5095,-0.40480000000000005,1.1047,0.8753,0.22940000000000005
1.5,1.0,baseline,blocked,,0,1,636.3986596919132,inf,-inf,636.3986596919132,1441440.0,-1440803.601340308,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0502,0.0,1.0502,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,952.16,214.92,0.0,480.0,0.0,0.0,0.0,0.0,952.16,214.92,737.24,0.0,480.0,-480.0,952.16,694.92,257.24,41398.42,69344.24,-27945.820000000007,1.0502,0.0,1.0502,1.0502,0.0,1.0502
1.5,1.0,baseline,blocked,,1,2,636.6517614745774,inf,-inf,636.6517614745774,1441440.0,-1440803.3482385254,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0439,0.0,1.0439,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,957.98,178.65,0.0,480.0,0.0,0.0,0.0,0.0,957.98,178.65,779.33,0.0,480.0,-480.0,957.98,658.65,299.33000000000004,41651.51,67767.49,-26115.980000000003,1.0439,0.0,1.0439,1.0439,0.0,1.0439
1.5,1.0,baseline,blocked,,2,3,637.7608480003987,705.9599363137339,-68.19908831333521,637.7608480003987,705.9599363137339,-68.19908831333521,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0168,0.7964,0.22039999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,983.49,178.65,0.0,480.0,0.0,597.07,0.0,597.07,983.49,775.73,207.76,0.0,480.0,-480.0,983.49,1255.73,-272.24,42760.56,93727.21,-50966.65000000001,1.0168,1.2891,-0.2723,1.0168,0.7964,0.22039999999999993
1.5,1.0,baseline,blocked,,3,4,638.0472789587466,707.3477238213577,-69.30044486261113,638.0472789587466,707.3477238213577,-69.30044486261113,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.01,0.7766,0.23340000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,990.08,178.65,0.0,480.0,0.0,628.99,0.0,628.99,990.08,807.65,182.43000000000006,0.0,480.0,-480.0,990.08,1287.65,-297.57000000000005,43047.06,95114.99,-52067.93000000001,1.01,1.2382,-0.22819999999999996,1.01,0.7766,0.23340000000000005
1.5,1.0,baseline,blocked,,4,5,638.6747765268166,701.0360210968562,-62.36124457003962,638.6747765268166,701.0360210968562,-62.36124457003962,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9955,0.8753,0.12020000000000008,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1004.51,178.65,0.0,480.0,0.0,483.82,0.0,483.82,1004.51,662.48,342.03,0.0,480.0,-480.0,1004.51,1142.48,-137.97000000000003,43674.5,88803.34,-45128.84,0.9955,1.5095,-0.514,0.9955,0.8753,0.12020000000000008
1.5,2.0,baseline,blocked,,0,1,639.2105469035229,inf,-inf,639.2105469035229,1441440.0,-1440800.7894530965,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9834,0.0,0.9834,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.84,264.4,0.0,480.0,0.0,0.0,0.0,0.0,1016.84,264.4,752.44,0.0,480.0,-480.0,1016.84,744.4,272.44000000000005,44210.3,71495.63,-27285.33,0.9834,0.0,0.9834,0.9834,0.0,0.9834
1.5,2.0,baseline,blocked,,1,2,638.958464314109,inf,-inf,638.958464314109,1441440.0,-1440801.041535686,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9891,0.0,0.9891,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1011.04,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1011.04,178.65,832.39,0.0,480.0,-480.0,1011.04,658.65,352.39,43958.25,67767.49,-23809.240000000005,0.9891,0.0,0.9891,0.9891,0.0,0.9891
1.5,2.0,baseline,blocked,,2,3,638.6015768743997,inf,-inf,638.6015768743997,1441440.0,-1440801.3984231255,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9972,0.0,0.9972,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1002.83,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1002.83,178.65,824.1800000000001,0.0,480.0,-480.0,1002.83,658.65,344.18000000000006,43601.3,67767.49,-24166.190000000002,0.9972,0.0,0.9972,0.9972,0.0,0.9972
1.5,2.0,baseline,blocked,,3,4,639.9832182113227,707.3781560170312,-67.39493780570854,639.9832182113227,707.3781560170312,-67.39493780570854,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9665,0.7762,0.19030000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1034.61,178.65,0.0,480.0,0.0,629.69,0.0,629.69,1034.61,808.34,226.26999999999987,0.0,480.0,-480.0,1034.61,1288.34,-253.73000000000002,44982.96,95145.43,-50162.469999999994,0.9665,1.2371,-0.27060000000000006,0.9665,0.7762,0.19030000000000002
1.5,2.0,baseline,blocked,,4,5,640.8766490895221,inf,-inf,640.8766490895221,1441440.0,-1440799.1233509104,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9477,0.0,0.9477,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1055.16,178.65,0.0,480.0,0.0,0.0,0.0,0.0,1055.16,178.65,876.5100000000001,0.0,480.0,-480.0,1055.16,658.65,396.5100000000001,45876.44,67767.49,-21891.050000000003,0.9477,0.0,0.9477,0.9477,0.0,0.9477
