region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_random_capacity_reduction,random,capacity_reduction,1101,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.1,0.4228,41.11,46.11,51.11,51.11,4,osm:172203041;osm:908608598;osm:1424750208;osm:473975683,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Hash-ranked road-edge subset for reproducible random-style baseline; not observed disaster data.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_random_capacity_reduction,random,capacity_reduction,1102,multimodal,1.0,0,51.11,51.11,16.76,40.0,56.76,614.1,0.4228,41.11,46.11,51.11,51.11,4,osm:172203041;osm:908608598;osm:1424750208;osm:473975683,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Hash-ranked road-edge subset for reproducible random-style baseline; not observed disaster data.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_random_capacity_reduction,random,capacity_reduction,1101,multimodal,1.0,0,61.11,61.11,16.76,60.0,76.76,614.1,0.3127,41.11,51.11,61.11,61.11,4,osm:172203041;osm:908608598;osm:1424750208;osm:473975683,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Hash-ranked road-edge subset for reproducible random-style baseline; not observed disaster data.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_random_capacity_reduction,random,capacity_reduction,1102,multimodal,1.0,0,61.11,61.11,16.76,60.0,76.76,614.1,0.3127,41.11,51.11,61.11,61.11,4,osm:172203041;osm:908608598;osm:1424750208;osm:473975683,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Hash-ranked road-edge subset for reproducible random-style baseline; not observed disaster data.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_critical_link_blockage,critical_link,blocked,1101,bus_only,1.0,0,19.28,19.28,12.84,0.0,12.84,102.69,1.8697,9.28,14.28,19.28,19.28,3,osm:172203041;osm:172203041;osm:172203041,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_critical_link_blockage,critical_link,blocked,1102,bus_only,1.0,0,19.28,19.28,12.84,0.0,12.84,102.69,1.8697,9.28,14.28,19.28,19.28,3,osm:172203041;osm:172203041;osm:172203041,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_critical_link_blockage,critical_link,blocked,1101,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_critical_link_blockage,critical_link,blocked,1102,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_critical_link_blockage,critical_link,blocked,1101,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_critical_link_blockage,critical_link,blocked,1102,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_critical_link_blockage,critical_link,blocked,1101,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_critical_link_blockage,critical_link,blocked,1102,multimodal,0.0,24,7440.0,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,3,osm:172203041;osm:172203041;osm:172203041,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Top road links by weighted edge betweenness in the adapted pilot graph; topology proxy only.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1101,bus_only,1.0,0,19.29,19.29,12.87,0.0,12.87,102.97,1.8647,9.29,14.29,19.29,19.29,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1102,bus_only,1.0,0,19.29,19.29,12.87,0.0,12.87,102.97,1.8647,9.29,14.29,19.29,19.29,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1101,multimodal,1.0,0,51.13,51.13,16.81,40.0,56.81,614.49,0.4225,41.12,46.13,51.13,51.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1102,multimodal,1.0,0,51.13,51.13,16.81,40.0,56.81,614.49,0.4225,41.12,46.13,51.13,51.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1101,multimodal,1.0,0,51.13,51.13,16.81,40.0,56.81,614.49,0.4225,41.12,46.13,51.13,51.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1102,multimodal,1.0,0,51.13,51.13,16.81,40.0,56.81,614.49,0.4225,41.12,46.13,51.13,51.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1101,multimodal,1.0,0,61.13,61.13,16.81,60.0,76.81,614.49,0.3125,41.12,51.13,61.13,61.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,1102,multimodal,1.0,0,61.13,61.13,16.81,60.0,76.81,614.49,0.3125,41.12,51.13,61.13,61.13,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=Shortest road path from rail egress point to destination point in the simulator graph.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
